,id,title,keywords
0,18pv0bc,Singaporean woman dies after falling off 100ft cliff at New York nature park ,mr abdul rauf wife i fall cliff dec
0,18pyeva,Man given lifetime driving ban for third drink-driving conviction fails in appeal ,drive fine drink ban jail offender chief justice
0,18pyj8y,Crowds throng Orchard Road for first ever Christmas Eve street party ,orchard christmas ms street party low pm people
0,18qc1ed,Miracle triplets born from a frozen embryo celebrate first Christmas and birthday ,triplet dr child old embryo christmas low birth
0,18qaeve,"In Singapore's industrial fringe, migrant workers form unlikely bonds with stray animals",animal worker industrial volunteer stray factory cat affairs
0,18q5838,"Residents fear plans of new columbarium complex in Mandai may affect property prices, impact en bloc deal",mandai condominium plan propose sembawang road area junction
0,18qcef9,"'I threw away $574 worth of food': House of Seafood owner delivers food to Woodlands flat, gets caught in the middle of shouting match between loan shark and debtor instead, Singapore News",order ng flat food owner deliver payment tell
0,18qesqz,New private home sales remained strong in prime district amid slowing demand in 2023 ,home new private launch sell unit prime district
0,18qk9cr,2024: Year of keeping ‘an AI’ on job disruptions ,ai worker gen impact big happen work boss
0,18qs1w6,Hanging Christmas tree falls on Singaporean tourist’s head in Kuala Lumpur mall ,christmas tree fall mall child head picture tan
0,18qu94c,Commentary: PRISM+ ad saga signals greater greenwashing accountability for Singapore companies,singapore claim ad ruling asa advertising watchdog advertisement
0,18qv97c,'It looks quite run-down': Iconic Road Safety Community Park to be redeveloped,road community traffic ngiow safety park old east
0,18qyk15,NEA and its two employees charged over Tuas Incineration Plant explosion which killed 2 men ,work nea mr charge lee ng electrical employee
0,18qzg82,"JTC to reclaim 172ha of land in Tuas for industrial use, improved connections to Tuas Port ",tuas jtc reclamation land work ha use waste
0,18qzqpb,Malaysian actor-host Hero Tai sorry for saying Singapore is ‘man-made’ and ‘too boring’ ,singapore tai episode speak dec malaysia entertainment programme
0,18r1gef,Singaporean of the Year finalist: 12-year-old who raised over $1.2m for charity is ‘wired to help’ ,raise rui jie charity help school campaign online
0,18r2at9,Singapore’s core inflation eases to 3.2% in November,cent inflation november cost price rise fall singapore
0,18r5279,Giant to absorb GST hike for 700 essential products from January to June 2024 ,increase gst absorb cent essential product dfi retail
0,18r5two,Six weeks’ jail for man who threatened doctors and nurses with Swiss Army knife ,sim doctor nurse knife drug hospital skh swiss
0,18r627q,Singapore crosses record 3 billion gross tonnage mark in ship arrivals,singapore gt vessel billion ship arrival tonnage monday
0,18r9fzz,$15m plan by industry body to drive up S’pore chartered accountant numbers ,scaq study university tuition candidate singapore isca local
0,18r9txj,"'Threatening to harm our reputation': Company on 'aggressive' customer demanding $5,000 after fan's blade broke, Singapore News",fan ong company compensation incident one technology damage
0,18reroz,"BlueSG users face 'ghost vehicles', difficulty ending rentals days after car-sharing firm apologises for 'glitch'",bluesg service car user mr disruption use vehicle
0,18rkau4,HIV disclosure law being reviewed: MOH ,hiv partner sexual risk moh review live viral
0,18rn27c,"Commentary: ‘We’ll get back to you next year.' If retrenchments are bad, year-end layoffs are the worst",job retrenchment singapore quarter lay maker people late
0,18rrq04,More efforts to prevent drink driving as demand for car-sharing services rev up in year-end festive period,car safety drive company period customer driver road
0,18rt65x,"Singaporean family 'went into a state of shock' after seeing S$150,000 in life savings drained by egg scam",scam family singh christmas tree fall victim wipe
0,18rv2he,Lim Tean on trial for acting as lawyer without valid practising cert after missing application period,certificate lim lawyer ms rejini practising mr obtain
0,18rxt0v,What awaits Singapore sports in 2024? ,singapore ep deepanraj ganesan sport podcast asia read
0,18rxv3n,Deepfake video of DPM Lawrence Wong promoting investment scam circulating on social media ,deepfake video use wong scam voice circulate straits
0,18rzbc2,ComfortDelGro cabbies to pay more commission to company from January ,fare commission cent comfortdelgro company increase cabby taxi
0,18rzxdr,Singaporean tourist missing off Desaru Coast in Malaysia ,son desaru singapore coast accord mr masri operation
0,18s0y0t,"Wrongly exacting revenge on teenage ex-girlfriend, man gets jail and caning for leaking her nude photos",photo girl online nude distribute send sexual dpp
0,18s3lw1,Body of woman who fell off cliff in New York to return to Singapore on Dec 27 ,dec abdul rauf fall cliff mr wife post
0,18s4yuv,Singaporean missing off Desaru in Malaysia after being swept by waves,singapore desaru beach operation wednesday son water red
0,18s5zko,Tampines Mall evacuated after fire in fourth-floor store ,mall fire scdf fourth floor observe craft store
0,18sdjqd,Can you trust your insurance agent? This Singaporean set up a website to rate financial advisers,insurance meet adviser mr yap start i financial
0,18sf1me,Forum: Unspoken pressure on new dads to return to work quickly ,father different mother time work child away newborn
0,18sgidc,Some Cold Storage customers offered refunds for unfulfilled festive orders ,cold storage customer refund festive order arrive time
0,18shp2t,"'Unbearable' screams, urine pools at Bedok North block among reasons residents want football court closed or removed",court resident noise mr football live area closure
0,18sjpmq,Body of Singaporean man missing in Desaru waters found ,dec body find mr report water desaru tan
0,18sn0uy,"Foreign doctor who moonlighted as locum, earning almost S$331,500, fined by disciplinary tribunal",queck dr smc locum fine tribunal medical work
0,18sn7nl,"E-biker who deliberately rode slowly in front of bus fined $2,500, Singapore News",bus lin stop captain overtake driver ride knock
0,18sqgle,DPM Lawrence Wong to deliver Budget 2024 speech in Parliament on Feb 16 ,budget statement finance live view jan singapore minister
0,18sqqty,"Jail for Vietnamese student who stole items worth over $41k from A*Star, Apple offices ",office item steal apple july hoang worth charge
0,18sr3vh,Credit Suisse handed $3.9m civil penalty by MAS for relationship managers’ misconduct ,mas credit suisse million penalty client financial singapore
0,18strw1,3 injured after S’pore tour bus crashes on Malaysia highway ,mr chua crash coach hour dec pain highway
0,18svkx9,"Couple were ‘Adam and Eve’ of pyramid scheme involving almost 4,000 people and over $3m: DPP ",board singapore scheme promote galaxy trio join programme
0,18swrto,"More women, especially singles, seek to freeze their eggs in Singapore",tank clinic freeze frozen single start more july
0,18syjk5,Deepfake video of PM Lee emerges amid growing prevalence of manipulated content,deepfake video mr lee investment use platform manipulate
0,18t82lr,"Chinese EV maker Zeekr’s cars to be sold in Singapore, with deliveries from Q3 2024 ",motor premium automobiles vehicle brand late mpv dealer
0,18tbbis,"Beware: '$4 Rimowa luggages' on 'iShopChangi' is a scam, Singapore News",police victim claim brand ishopchangi luggage rimowa suitcase
0,18tb37w,Nutri-Grade labels? Some Singaporeans draw a blank at new health mark for freshly made drinks,drink bubble tea menu label playmade grade nutri
0,18tezjm,Passenger filmed forcing open MRT train doors slapped with another charge ,train wang station nov commuter open door incident
0,18tqr45,20 weeks' jail for man who used fake Malaysian passport after thinking he was wanted by Singapore police,singapore passport lu want malaysian use obtain ica
0,18tn09p,Mitsubishi to suspend sales in S’pore as revised emissions scheme set to downgrade some new cars ,car mitsubishi singapore brand new emission drive vehicle
0,18tmnk7,"Esso, Shell stations to close temporarily on Dec 31 and Jan 1 for GST system updates ",station esso dec cent singapore shell close jan
